0.62413 0.05298
0.57774 0.04250
0.52730 0.03352
0.47318 0.02583
0.41568 0.01926
0.35507 0.01373
0.29163 0.00919
0.22562 0.00559
0.19174 0.00412
0.15731 0.00286
0.13990 0.00231
0.12237 0.00182
0.10472 0.00137
0.08695 0.00098
0.06906 0.00064
0.05106 0.00037
0.03295 0.00017
0.01473 0.00006
