0.48016 0.07216
0.48757 0.08214
0.39305 0.04379
0.36012 0.03620
0.32589 0.02909
0.29136 0.02280
0.27385 0.01999
0.23889 0.01502
0.20520 0.01101
0.18911 0.00933
0.17353 0.00785
0.17353 0.00785
0.15840 0.00653
0.14367 0.00535
0.12926 0.00431
0.11515 0.00340
0.10129 0.00260
0.08770 0.00192
0.07436 0.00136
0.06130 0.00090
0.04849 0.00055
0.03590 0.00030
0.02345 0.00014
0.01103 0.00008



