1.645 0.1456
1.541 0.128
1.436 0.1113
1.329 0.0955
1.22024 0.08060
1.1094 0.06671
0.9968 0.05393
0.8830 0.04237
0.7681 0.03212
0.6529 0.02326
0.53794 0.01586
0.42399 0.00994
0.31177 0.00549
0.20186 0.00246
0.09471 0.00076
0.08416 0.00066
0.07364 0.00058
0.06315 0.0005
0.04226 0.00039
