x,y,z,v_x,v_y,v_z,a_x,a_y,a_z,t,cl,cd_total,drag,Thrust_N,LIFT_x,LIFT_y,LIFT_z,THRUST_x,THRUST_y,THRUST_z,DRAG_x,DRAG_y,DRAG_z,Corriente_real
-13.8241213229118,74.5717646710718,6.37270559629006e-14,-17.89414694543,19.8619505724353,3.24718902210071e-15,-12.6226466694485,-11.3744122982342,1.2452186764948e-15,23.7000000000001,0.252516476536097,0.0562797045937877,34.9825189794225,34.9687452581815,-100.990364556541,-90.9850397963145,78.48,-23.4061733390692,25.9800730282468,0,23.4153645400222,-25.990331617806,-4.24910530324357e-15,46.9467593239341
-15.6754240069282,76.4997707486933,6.40520701791053e-14,-19.1194301598007,18.6851784502751,3.22363279639166e-15,-11.8747884538934,-12.1531010127626,1.24907328793757e-15,23.8000000000001,0.25251968192249,0.0562798960782773,34.9821939469965,34.9692735811901,-95.0075213252858,-97.2157502240526,78.48,-25.0094200606416,24.4413379958319,0,25.0186337547798,-24.4503958738805,-4.21826841170147e-15,46.9472652335825
-17.6454345423204,78.306286627905,6.4377708535669e-14,-20.2675038521043,17.4329650633997,3.25918652087013e-15,-11.0789763280834,-12.8827306730599,-2.30945437252876e-15,23.9000000000001,0.25252269233585,0.056280075918416,34.9818886946045,34.9697697589007,-88.6409732363731,-103.053913383765,78.48,-26.5117038365139,22.8038232907445,0,26.5208664482196,-22.8117552914588,-4.26478026502804e-15,46.9477403616521
-19.7261974802111,79.9840184736626,6.4700975997143e-14,-21.3337316767736,16.1103654326388,3.26552259474469e-15,-10.2384223751925,-13.5603530337223,-2.31048936221824e-15,24.0000000000001,0.252525519650417,0.0562802448230119,34.9816020164968,34.9702357501047,-81.9164260860865,-108.475943587888,78.48,-27.9069500424691,21.0741435827185,0,27.9159971270157,-21.0810242646088,-4.27306018254394e-15,46.948186583835
-21.9093101045337,81.526192349183,6.50248719189973e-14,-22.3138076544626,14.722718998849,3.27175600628532e-15,-9.35651960820002,-14.1832298523869,-5.35150799546507e-16,24.1000000000001,0.252528175017544,0.0562804034577642,34.9813327804588,34.9706733942177,-74.8610325217803,-113.459935703194,78.48,-29.1895168505286,19.2592861673987,0,29.1983925067087,-19.2651892833,-4.28120639637205e-15,46.9486056615124
-24.1859563507492,82.9265815891175,6.53523226924655e-14,-23.2037735851453,13.2756280615119,3.27740797338079e-15,-8.43682825528035,-14.7488439661067,-5.36074046054799e-16,24.2000000000001,0.252530668909674,0.0562805524478802,34.981079923322,34.9710844185567,-67.503282330101,-117.985753693667,78.48,-30.3542180092882,17.3665826936223,0,30.3628742971464,-17.3715807288089,-4.28859236843839e-15,46.9489992487222
-26.5469423961516,84.1795319626756,6.5680334071389e-14,-24.0000350554923,11.7749351540674,3.31257431053433e-15,-7.48306136944792,-15.2549094731439,-5.41824914036862e-16,24.3000000000001,0.252533011161645,0.0562806923805348,34.9808424467496,34.9714704451731,-59.872887322982,-122.035112011296,78.48,-31.3963437816034,15.4036795034494,0,31.404740149002,-15.4078432773044,-4.3345993122949e-15,46.9493688987027
-28.9827337779046,85.2799845249149,6.60118334858262e-14,-24.6993759758399,10.2266994475236,3.31756428821542e-15,-6.49906982070015,-15.6993809791383,1.23371683041839e-15,24.4000000000001,0.252535211009483,0.0562808238071805,34.9806194132799,34.9718329972695,-52.0006612868433,-125.591649506371,78.48,-32.3116799554292,13.3785067046669,0,32.3197826766712,-13.3819050314026,-4.34112007185485e-15,46.9497160700366
-31.4834938887838,86.2234960637681,6.63467886258371e-14,-25.2989715880189,8.63717227780042,3.35159484287298e-15,-5.48882673138259,-16.0804618703884,-5.48205203180777e-16,24.5000000000001,0.252537277126839,0.0562809472457176,34.980409942612,34.9721735052245,-43.9183954803227,-128.640995559091,78.48,-33.0965248513771,11.2992461005903,0,33.1043064806391,-11.3019455046068,-4.38564162544621e-15,46.9500421324209
-34.0391236950286,87.0062570601003,6.66821583652138e-14,-25.7963998914958,7.01277189579753,3.35595197529934e-15,-4.45641141773788,-16.3966115809121,-5.48916901394852e-16,24.6000000000001,0.252539217659214,0.056281063182533,34.9802132081171,34.9724933122511,-35.6587301837962,-131.170828165714,78.48,-33.7477042586141,9.17429810658937,0,33.7551431005072,-9.17636258817255,-4.39133521115881e-15,46.9503483720844
-36.6393025157747,87.6251070881516,6.70120875024249e-14,-26.1896514416768,5.36005754230388,3.27238101903017e-15,-3.40599290258392,-16.6465518240205,-5.35246706712389e-16,24.7000000000001,0.252541040256097,0.0562811720744157,34.9800284335647,34.9727936797088,-27.2550228198482,-133.170923744974,78.48,-34.2625842390699,7.0122477868452,0,34.2696638382467,-7.01373863403552,-4.28197365369911e-15,46.9506359968753
-39.2714404944898,88.0948995226377,6.73426335116865e-14,-26.4417752270465,4.03363827471347,3.33867425322099e-15,-2.18108410088242,-13.325793679024,-5.26635929941386e-16,24.8000000000001,0.214581125084856,0.0542454790590197,33.7529969359524,34.9256537360334,-16.2894205693461,-106.783149380627,78.48,-34.5262424376405,5.26686548400271,0,33.3669901999272,-5.09006553556764,-4.21308743953109e-15,46.9054958989716
-41.9242372959132,88.4444644871062,6.76768958869822e-14,-26.6065999608057,2.95650896036135,3.34624215994865e-15,-1.42146915774582,-10.8042185689923,1.2592021887012e-15,24.9000000000001,0.188175360574561,0.053103348083841,33.0984187229203,34.8549991141612,-9.62591363172226,-86.6277038508153,78.48,-34.6417897768555,3.84933296875272,0,32.8959501466112,-3.65537766987613,-4.13723720559243e-15,46.8378387000018
-44.5906162167484,88.696303673021,6.80089794381305e-14,-26.7158659892904,2.07964626898059,3.29555120632459e-15,-0.939406060078327,-8.78656399537774,-5.03243082205523e-16,25.0000000000001,0.169101077494194,0.0524181483504216,32.7356400686199,34.7730204157024,-5.48400984492718,-70.4505887959282,78.48,-34.6681455505447,2.69863538053985,0,32.6369069148453,-2.54055854763357,-4.02594465764418e-15,46.7593378324585
-47.2660567102125,88.8688132997629,6.83389885875781e-14,-26.7894898338166,1.37019987461431,3.334359140733e-15,-0.632755359173519,-7.10434038377672,1.2708484957398e-15,25.1000000000001,0.15501041139438,0.051987294790099,32.5340178036365,34.6863935154987,-2.91247487643542,-56.944625904841,78.48,-34.6411144964676,1.77174534136517,0,32.4915464995149,-1.66184250673793,-4.0440667492836e-15,46.676385956588
-49.9476715894359,88.9776047310107,6.8672882616708e-14,-26.8405066888365,0.805436456916434,3.37279852581305e-15,-0.441272647481613,-5.65311896483546,1.26723864063859e-15,25.2000000000001,0.14450373689856,0.0517076840670805,32.4268207678188,34.5989562568236,-1.35902180552482,-45.2900635871944,78.48,-34.5833899055939,1.03774597048607,0,32.4122305312658,-0.972634101975406,-4.07294559009328e-15,46.5926581005639
-52.6336545276694,89.0363510354528,6.90164528397073e-14,-26.8776604433311,0.369382127608279,3.43951608635769e-15,-0.326914920003362,-4.3636181175782,-2.29422514809402e-15,25.3000000000001,0.136705795624864,0.0515231662921531,32.3775847780936,34.5129868893572,-0.480118320466324,-34.9382485069939,78.48,-34.5097286323023,0.474229638253699,0,32.3745275927417,-0.444926071885361,-4.14294646955014e-15,46.5103358625298
